x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
226,691,1169,1608,1034,823,505,675,847,958
1724,805,1160,795,880,696,494,1163,832,1056
719,775,1158,461,1259,798,512,590,773,1167
452,1274,1169,812,823,668,510,973,760,570
328,901,1160,862,1270,544,503,553,532,627
1470,-24,1161,508,1232,628,503,729,952,731
350,734,1152,917,1013,596,499,758,522,766
290,303,1168,519,713,887,502,989,541,883
640,643,1164,845,1019,923,507,830,1284,845
1139,734,1159,583,703,793,500,620,753,434
553,757,1167,1076,1039,899,493,944,783,724
531,432,1170,1034,23,773,493,1024,1075,266
898,731,1174,933,378,667,501,897,1037,1126
1685,601,1167,684,266,846,492,468,1009,794
142,578,1161,352,1513,976,485,-27,421,868
684,431,1159,729,932,654,493,137,320,652
430,483,1171,614,999,684,488,1517,1081,207
-19,354,1181,823,1143,983,487,1109,883,1296
673,10,1173,871,444,498,482,495,827,987
551,698,1176,336,669,520,495,939,1289,1276
1076,612,1177,641,1215,637,485,242,500,1269
771,948,1171,447,1115,975,478,1095,660,1032
137,376,1173,623,1116,801,488,431,1346,1102
1188,1342,1183,471,649,404,487,961,817,1392
-128,808,1181,976,691,632,479,217,1079,464
934,916,1185,743,874,861,477,492,839,755
860,433,1173,315,453,599,491,462,873,766
601,540,1179,342,1352,479,490,172,646,596
642,816,1187,646,1063,755,481,1198,1089,819
640,904,1184,717,723,823,491,838,299,1029
271,273,1190,496,371,848,501,535,933,1167
1110,418,1187,756,570,651,490,721,971,982
1382,1225,1177,789,768,579,495,645,1334,1298
765,408,1187,845,156,746,496,1022,938,1037
652,270,1197,363,737,908,505,867,967,1242
738,1023,1181,830,478,351,486,633,936,1160
513,510,1190,625,904,333,499,830,1147,707
1300,903,1181,1463,1039,475,499,1176,284,656
21,1667,1188,506,1021,608,507,990,755,970
1081,606,1190,1181,726,490,510,491,1187,1450
729,424,1190,353,789,385,504,794,688,1167
1149,810,1198,1152,531,607,507,1005,868,1055
712,-113,1190,474,588,824,502,624,660,705
584,481,1198,584,645,730,517,1336,571,828
581,988,1180,801,1063,979,513,1262,861,1449
667,351,1190,525,638,946,516,811,452,387
624,880,1197,366,751,954,519,1001,508,1258
692,245,1186,660,686,745,524,651,435,918
1088,243,1192,407,489,533,517,331,606,1393
313,667,1196,1530,326,698,516,661,776,981
683,102,1183,770,680,957,525,509,890,655
913,511,1197,699,554,628,516,547,750,876
1099,788,1191,696,1046,533,525,942,722,906
1594,329,1192,539,1084,600,534,858,480,171
668,721,1183,578,657,666,521,624,727,815
415,326,1198,1018,919,978,529,833,647,702
-113,426,1196,703,-75,1073,539,624,891,819
563,295,1186,1127,1193,640,549,393,706,897
1315,974,1190,483,422,764,549,617,471,899
11,507,1196,817,371,887,540,810,809,880
974,556,1205,510,554,958,541,762,724,1096
853,343,1186,1157,1389,587,548,103,705,1082
346,735,1195,935,1119,850,530,811,793,752
496,933,1201,731,1242,737,550,784,833,359
931,625,1191,1066,193,581,531,720,840,966
443,999,1203,487,758,989,541,737,861,810
1107,464,1200,897,973,720,551,567,981,677
139,388,1198,590,821,723,547,988,792,761
39,925,1194,668,446,892,551,1097,738,1025
634,34,1201,656,608,976,559,302,614,1172
902,1050,1194,1091,794,707,566,725,397,1261
1201,278,1194,595,1257,540,551,7,1001,882
851,-82,1191,601,462,810,567,323,623,390
611,1540,1201,284,721,980,560,1158,1146,1043
1127,767,1196,388,1041,769,551,1006,824,1318
1841,559,1196,511,1337,981,567,739,956,850
511,728,1210,680,1110,1093,550,574,528,927
1141,770,1208,869,980,647,569,526,230,1187
123,610,1201,806,508,930,561,961,1047,709
633,535,1192,719,913,660,570,305,362,1260
833,-64,1198,675,636,1511,557,743,965,865
396,656,1201,928,464,1021,567,867,516,914
-174,-9,1207,1161,773,814,559,1110,918,1088
1284,1047,1196,397,864,639,576,1472,1262,640
467,394,1204,979,1016,559,583,382,448,1351
30,603,1195,1355,630,653,576,939,222,1010
1332,733,1205,652,396,588,578,808,579,901
413,884,1129,828,654,1207,535,843,1100,821
407,536,1138,800,752,699,527,280,1175,877
1088,135,1138,649,1046,617,542,677,1255,829
371,420,1137,483,1132,693,529,954,798,870
431,-21,1128,1225,551,918,535,736,588,1178
1121,777,1125,864,1015,470,525,543,740,765
973,228,1137,1281,814,977,526,528,680,850
667,-38,1128,340,666,749,526,1296,953,588
945,742,1126,1077,807,944,539,894,854,1119
-319,793,1133,700,-178,1153,543,730,628,1423
1073,657,1134,631,464,656,543,1022,1134,970
242,425,1127,437,1366,690,535,385,715,919
481,593,1137,506,697,443,542,622,998,1205
1246,1287,1127,1130,1178,767,528,768,653,521
1168,464,1117,660,95,624,527,1162,713,663
1362,550,1111,553,633,808,521,469,757,828
1511,181,1117,1114,988,661,533,1202,619,1380
294,1008,1119,1125,964,668,536,1131,1009,1178
1159,512,1116,1180,825,688,532,1285,474,696
412,379,1122,943,820,437,518,867,911,1062
-42,607,1123,552,717,851,531,726,523,1076
964,560,1115,629,1061,651,524,869,829,676
895,1137,1109,637,445,1095,529,642,810,734
860,801,1124,1123,591,605,533,151,817,1057
1588,407,1114,1350,1020,601,523,360,766,781
-230,878,1115,902,1202,797,529,706,649,474
747,671,1115,570,1164,729,525,1368,582,840
558,361,1107,675,446,583,517,885,332,701
964,801,1114,851,710,777,522,1209,1455,672
889,553,1115,855,451,520,514,781,694,1019
268,615,1111,530,398,837,527,1418,1031,1075
764,218,1106,848,545,953,517,539,1027,1081
411,268,1104,677,828,787,507,618,771,709
734,-230,1105,481,963,502,522,726,1023,529
217,572,1116,421,389,706,508,489,522,806
382,237,1107,609,379,638,524,816,554,388
1033,-42,1107,409,270,520,509,1054,526,1219
788,-188,1116,398,960,669,515,1058,966,755
56,1281,1106,334,1311,693,516,809,888,830
448,255,1108,1075,370,631,509,224,580,729
720,592,1108,840,670,922,507,768,843,883
825,317,1096,993,908,733,508,891,1108,641
829,546,1100,465,786,810,511,314,444,751
1145,598,1107,932,1233,499,520,492,1316,1578
1146,1025,1100,452,488,615,512,329,1123,1107
254,553,1092,956,1357,714,504,419,907,1129
1142,779,1102,884,549,603,518,573,791,787
646,540,1098,484,682,912,522,617,946,1088
309,766,1108,291,439,614,516,1155,1198,434
597,874,1094,770,1161,881,512,965,461,791
667,553,1092,933,929,777,520,1006,1142,1429
1440,611,1099,524,1029,634,512,933,739,673
726,900,1100,676,934,653,521,1063,989,654
372,573,1099,621,570,811,520,829,743,1130
543,1074,1096,773,901,585,520,405,1307,1049
424,560,1089,396,1435,604,512,500,727,1030
609,670,1097,854,153,606,503,748,556,975
558,1029,1087,714,764,496,500,1234,698,840
791,205,1089,638,870,653,501,903,740,512
1111,181,1090,865,812,1164,500,960,947,1124
1352,276,1081,523,884,568,494,1347,756,1021
778,170,1081,578,343,1001,490,632,596,1086
634,617,1085,505,800,615,484,592,418,1198
578,615,1078,989,841,884,491,1178,1105,944
1122,721,1091,1086,1263,613,499,577,519,689
347,820,1081,288,469,726,493,909,926,850
1332,906,1087,906,311,505,493,833,891,347
882,-126,1089,1009,455,820,495,1435,901,1041
1333,716,1088,451,1277,892,495,1097,839,775
444,363,1079,898,928,764,484,938,349,695
1104,1346,1071,819,1495,834,491,447,872,1007
907,399,1063,813,1090,253,490,892,1285,848
-197,829,1071,935,397,700,497,660,783,407
425,433,1071,892,810,497,508,499,197,570
699,464,1079,433,1065,501,515,847,1046,1219
390,865,1069,554,513,490,503,355,1067,1231
1089,1014,1074,383,1268,410,507,802,575,1040
603,-22,1066,361,1398,575,510,614,721,1164
198,1175,1071,477,1368,600,519,546,1011,878
-198,544,1073,847,1160,707,518,900,597,1029
544,568,1069,340,579,739,525,762,575,653
663,1049,1073,685,966,588,513,1292,792,1236
737,789,1069,339,760,542,513,-331,831,1163
852,693,1071,687,551,990,523,853,768,1360
285,1012,1067,703,758,836,514,1014,501,984
457,710,1066,332,198,794,527,961,506,919
393,731,1075,752,400,564,522,489,774,1083
673,697,1079,358,159,888,527,966,878,1068
910,706,1071,578,691,720,530,586,726,836
550,334,1071,440,629,610,541,708,639,982
686,495,1069,432,346,886,543,371,580,850
627,1111,1080,620,957,835,548,1421,1203,651
778,888,1070,1032,743,774,541,498,1022,631
-193,334,1069,915,701,985,536,934,610,866
1445,773,1065,909,698,936,550,967,848,1225
759,167,1070,1084,1090,719,545,527,564,902
1195,308,1075,643,828,761,550,526,794,1244
1251,376,1068,696,955,1020,550,891,712,239
1371,957,1070,644,386,783,542,1093,1018,895
302,711,1070,790,1488,704,553,586,1044,854
903,396,1070,529,461,697,554,347,1187,649
393,-28,1061,724,804,966,548,-134,644,1215
226,881,1076,104,934,839,552,306,403,1152
1343,-40,1067,440,734,967,559,219,808,781
722,257,1079,662,719,642,548,770,861,721
298,1227,1070,993,659,655,554,53,958,1153
924,670,1080,935,678,806,549,726,966,866
1400,723,1072,226,896,881,546,1194,720,783
653,262,1066,555,742,655,560,611,772,790
756,-464,1063,422,523,591,563,772,465,1281
785,368,1070,757,916,862,555,309,678,1377
466,352,1075,589,928,854,563,724,376,750
281,324,1074,298,833,628,549,937,487,905
693,874,1072,485,1211,642,558,441,1074,1038
872,-18,1069,706,707,461,556,1222,587,240
775,-19,1080,855,457,512,549,934,741,935
966,423,1070,935,610,876,556,1283,793,947
1037,1170,1071,610,929,653,550,765,679,1285
313,594,1076,703,515,777,547,1267,1126,1063
1584,850,1080,782,703,651,551,935,942,577
762,719,1072,668,649,516,552,449,701,1203
508,688,1061,937,1505,679,566,836,816,742
1117,232,1070,617,912,372,557,691,1069,1084
1277,395,1071,1012,391,543,555,1089,845,658
-251,1384,1069,667,742,885,551,844,526,792
424,127,1072,938,548,897,551,1078,1206,764
1330,586,1077,731,1459,697,551,1090,929,1358
340,266,1070,701,503,1085,559,282,548,1346
221,1051,1079,983,301,485,550,-94,190,1148
1036,-479,1080,523,926,695,550,647,287,977
553,1300,1068,993,1431,1094,562,1060,537,1380
703,903,1075,1116,454,833,564,309,680,1038
366,565,1079,519,410,653,550,987,1148,1032
942,638,1072,735,935,901,553,1309,597,969
887,750,1070,1097,580,535,563,537,1252,812
659,392,1062,634,973,870,558,679,512,659
1248,708,1071,658,780,816,563,899,522,925
1186,601,1080,645,1173,375,558,469,931,471
559,710,1070,632,341,610,564,987,976,1092
489,1276,1075,258,928,1111,554,808,773,1567
73,202,1063,1048,414,790,566,449,821,345
805,392,1068,340,640,494,572,793,502,1016
486,999,1066,538,855,1000,555,1032,660,695
710,653,1070,472,805,539,565,111,421,942
513,655,1076,591,528,710,572,624,712,633
579,1007,1063,1112,520,808,568,648,1037,1262
764,319,1060,752,910,728,571,119,498,438
1331,560,1074,771,1079,620,565,1063,923,1356
527,277,1062,1033,799,790,568,1239,502,628
669,215,1072,1383,912,1007,572,1072,685,1283
974,435,1079,466,451,831,582,1162,1057,562
841,952,1062,687,719,951,576,1200,728,882
1058,285,1082,660,718,778,569,140,652,539
666,1449,1079,670,459,791,578,790,861,929
1197,562,1068,772,586,805,581,541,690,1159
512,509,1079,780,822,842,577,1426,731,991
508,698,1074,521,781,734,586,1007,1043,902
935,344,1079,552,1382,488,578,580,959,868
756,879,1072,1065,563,551,587,725,803,937
801,212,1075,517,901,696,590,511,690,583
873,1079,1077,569,722,951,580,734,1113,799
711,513,1071,489,485,923,581,536,827,865
790,690,1087,168,605,650,584,1107,705,845
236,699,1086,327,837,872,586,715,877,633
819,409,1073,929,653,388,570,218,836,957
982,-35,1081,836,1012,594,586,763,950,904
734,32,1077,914,858,931,576,984,753,727
198,770,1073,1047,1328,891,578,1125,990,1182
525,261,1086,481,746,789,580,672,850,415
449,1412,1077,418,890,722,575,234,461,637
270,908,1075,592,506,962,584,578,864,1115
934,517,1084,893,480,781,580,762,1133,1151
820,1258,1076,1018,1073,934,570,1025,597,862
1019,229,1079,386,670,569,575,1048,507,778
1051,501,1077,699,799,769,565,236,921,524
600,427,1077,1176,1262,560,574,1140,918,1233
289,552,1075,869,1454,856,571,815,537,1112
888,753,1077,668,1213,805,561,786,865,655
884,490,1079,712,1110,543,566,1032,780,1102
658,672,1068,318,413,651,566,976,1100,752
770,384,1077,592,740,977,560,571,934,1130
1061,479,1080,446,678,745,553,961,1109,1210
83,213,1079,520,440,1008,553,908,1125,1069
541,1112,1077,934,427,886,543,645,389,800
1085,82,1079,768,350,924,548,1505,654,1313
950,336,1068,537,678,521,541,1136,1216,1128
39,947,1077,409,300,899,536,902,662,678
-42,703,1069,833,1031,822,536,543,1148,1000
354,149,1077,294,874,1192,537,663,707,866
686,457,1080,1275,810,613,541,573,743,722
928,1234,1081,596,688,934,542,1581,1116,807
382,421,1084,453,1360,681,545,757,995,874
762,444,1074,557,538,941,541,1223,577,632
630,317,1077,286,821,841,531,299,594,759
364,927,1079,631,334,826,525,710,816,1146
1005,508,1070,779,910,611,534,135,857,969
955,722,1086,408,166,836,537,641,736,994
241,952,1077,693,431,726,530,608,604,905
563,716,1084,1089,828,757,525,491,984,732
868,675,1079,711,895,463,538,269,1059,754
397,657,1086,821,893,897,540,-89,427,955
910,429,1071,954,1007,1143,526,795,1096,513
917,330,1086,1171,905,752,539,675,738,1026
18,942,1080,781,341,786,524,529,856,510
1000,1219,1077,844,925,672,514,839,699,712
876,762,1080,649,1053,547,504,1288,905,788
497,391,1070,190,1215,600,515,817,544,1092
430,912,1067,573,1338,622,507,578,701,882
55,333,1080,477,1002,449,515,974,328,739
581,447,1086,440,902,516,516,796,711,968
815,335,1077,146,585,712,511,343,830,586
527,194,1078,498,1032,991,507,66,859,726
719,149,1080,689,781,662,518,484,1064,807
380,-11,1074,1193,717,1016,505,1133,486,1427
140,659,1078,666,131,660,495,441,800,1355
526,194,1080,649,833,783,486,290,1113,841
996,1032,1075,489,718,737,493,529,784,1313
962,1181,1075,756,-37,701,486,640,399,505
218,405,1069,668,911,954,505,1350,1026,731
858,180,1078,899,462,465,494,296,744,1144
239,104,1087,917,874,503,501,633,675,759
828,548,1081,972,747,792,503,605,873,218
1098,878,1078,211,581,750,493,1161,771,1010
689,545,1076,331,1423,771,499,1145,995,323
852,471,1075,1128,1075,500,502,851,733,613
597,242,1078,1239,832,676,492,768,732,1170
748,584,1071,583,763,904,492,656,925,753
290,459,1083,360,985,734,483,1107,839,1337
979,595,1088,401,357,694,497,1359,861,757
511,373,1082,361,783,336,502,1198,667,404
225,477,1070,805,693,537,486,233,918,718
-151,895,1086,719,1386,718,485,553,969,1199
610,1067,1079,834,1110,614,493,-35,757,982
468,908,1077,953,281,651,483,396,891,1202
801,1160,1071,703,566,836,485,415,773,473
1177,594,1070,471,720,898,483,856,1019,697
839,621,1079,948,471,654,489,1129,496,916
445,968,1088,706,794,762,492,869,954,1008
76,612,1071,457,823,581,491,488,608,1100
757,842,1079,721,1034,952,498,659,505,789
475,694,1079,908,696,762,501,1405,899,1135
58,332,1072,598,550,816,505,516,904,942
179,213,1080,682,813,843,500,1257,972,826
1371,65,1080,771,928,596,501,919,851,375
1226,751,1079,705,993,1114,511,807,1244,627
991,250,1081,554,1025,669,515,289,511,352
927,1494,1073,801,974,553,518,558,1105,1039
716,56,1083,494,533,936,509,421,690,972
542,754,1078,323,1040,758,521,1033,607,428
1215,471,1079,873,176,464,531,738,749,645
693,726,1083,703,375,607,528,655,814,1448
805,435,1089,538,734,749,523,1239,1036,995
849,717,1072,1130,705,915,524,1208,988,440
1054,1222,1079,895,430,556,532,1559,570,1103
1419,765,1078,866,432,602,532,842,727,1035
395,768,1076,1182,695,763,535,713,1219,726
844,634,1071,721,545,524,531,553,835,920
881,621,1079,897,1020,677,538,685,1068,905
45,103,1081,928,763,540,547,660,664,723
831,925,1069,343,1121,488,547,991,723,704
648,837,1079,530,266,769,547,794,57,855
709,733,1085,659,753,587,529,614,887,840
879,165,1070,564,1344,658,537,1216,806,812
62,852,1078,799,948,559,544,365,894,857
207,804,1077,960,897,956,542,741,899,1009
1018,736,1068,765,344,739,547,1198,791,1050
1181,138,1083,633,801,845,542,1761,947,1049
897,563,1075,1158,560,905,549,204,894,1320
1098,815,1079,893,520,966,540,1318,915,973
419,309,1076,607,832,596,550,513,1053,1105
1157,259,1077,767,541,759,560,841,353,1037
734,565,1077,806,562,714,551,335,487,445
606,993,1086,571,720,555,555,915,903,849
1192,546,1077,606,1182,797,561,1241,816,652
848,107,1070,287,1096,654,558,521,681,1008
449,471,1069,901,820,1050,557,1095,943,803
881,-181,1086,828,1424,865,557,847,865,916
105,534,1077,644,857,569,562,492,677,828
415,88,1067,373,845,809,552,365,999,1061
799,279,1068,630,1164,945,565,1032,723,174
625,870,1072,1407,435,603,571,1065,385,516
366,541,1077,411,1013,903,580,648,830,1129
1015,1249,1073,535,480,726,571,511,689,1008
828,321,1078,1043,565,727,590,647,969,995
470,9,1077,594,951,888,580,858,644,707
1082,714,1077,708,800,1108,578,404,573,1440
1322,790,1083,862,476,561,583,1173,674,1487
447,382,1072,847,903,911,589,919,784,570
138,874,1077,933,1081,778,579,843,829,475
923,758,1076,418,1329,777,577,759,939,760
542,399,1076,353,942,706,574,507,716,711
640,736,1077,513,728,769,564,872,652,1020
1271,383,1087,547,764,754,569,639,987,1357
501,744,1079,736,935,1018,560,846,1259,1160
669,11,1072,762,608,593,556,364,892,1327
1213,579,1080,481,1125,851,572,294,622,1367
1553,735,1077,1011,802,512,562,1101,686,825
472,604,1079,952,1348,885,554,622,483,1289
743,797,1076,1140,879,880,553,567,866,829
799,1093,1081,748,877,746,571,788,905,1100
355,348,1083,1078,765,747,561,654,913,1137
436,324,1076,1004,546,910,571,699,739,1070
155,-44,1077,666,936,1040,561,1267,723,939
-32,1323,1070,626,760,628,564,924,772,1170
479,458,1086,901,477,943,554,1143,653,967
1661,626,1073,929,494,893,551,1496,910,578
292,596,1087,421,529,922,567,1204,943,852
319,988,1087,782,465,713,556,651,768,888
594,580,1077,602,911,699,560,870,708,893
467,412,1070,723,889,668,556,906,1097,211
747,685,1085,682,830,837,551,1103,613,847
716,374,1070,633,681,621,568,897,722,1219
1408,896,1077,425,466,406,559,1200,1320,1205
-306,575,1082,568,408,1033,559,155,993,1018
1538,891,1083,1116,747,470,566,743,610,961
1566,695,1067,639,965,627,568,949,873,735
679,252,1084,320,567,463,567,667,545,666
967,355,1068,1059,1122,863,561,936,959,1716
832,861,1077,654,1080,897,555,631,669,662
1146,354,1078,450,310,731,545,865,776,904
299,824,1078,661,972,953,539,1260,706,1286
484,597,1088,962,792,749,548,1013,682,1528
80,461,1068,1020,1124,833,538,464,472,1390
635,869,1078,933,1094,764,544,1828,478,1099
1318,-56,1077,817,917,874,552,532,622,756
509,661,1077,876,966,722,535,563,579,706
73,658,1078,644,402,536,540,519,899,1166
697,857,1084,965,891,984,541,1006,951,1085
646,605,1088,949,708,505,548,380,864,701
849,-62,1078,680,1148,690,543,987,754,791
344,617,1083,921,533,647,548,808,899,1305
103,582,1073,380,629,615,533,771,1165,582
1251,135,1072,913,981,722,545,174,772,1148
343,751,1078,936,942,893,536,1417,883,287
432,1330,1087,481,1180,857,541,-135,552,800
449,45,1070,753,741,551,542,1028,741,824
179,243,1085,537,603,727,539,676,628,383
763,132,1078,909,805,264,532,665,951,1052
470,300,1070,658,622,825,535,814,819,434
1071,998,1079,803,849,761,530,838,967,304
657,711,1085,412,970,425,539,1481,853,661
283,1057,1084,592,439,660,527,847,596,1094
510,406,1080,721,927,714,517,424,634,884
363,383,1077,996,914,739,526,925,696,1102
1105,884,1073,677,537,881,514,877,1277,514
-290,113,1081,1376,589,527,507,741,969,1307
622,288,1082,491,1092,605,507,1102,907,1588
631,140,1089,890,1137,671,503,808,420,614
616,-96,1081,1013,1386,932,496,647,653,448
1307,650,1087,1319,1245,532,500,428,425,1388
715,265,1079,381,680,860,503,1209,733,848
176,243,1073,391,680,802,505,707,1009,674
270,85,1086,556,585,803,503,1231,595,859
1347,1241,1082,838,960,577,493,1015,862,1024
471,867,1077,1046,886,543,483,1199,698,672
652,920,1079,377,1011,748,484,593,963,1002
